开始时间,结束时间,归属日期,日内时段,计划购电_kWh,实际普通购电_kWh,普通调整差额_kWh,紧急购电_kWh,实际外网总购电_kWh,普通电价_元每kWh,普通电费_元,紧急单价_元每kWh,紧急电费_元,本段总电费_元,电费标签,弃购电_kWh,购电利用量_kWh
2025-02-13T07:20:00,2025-02-13T07:30:00,2025-02-13,44,704.460096555719,704.460096555719,0.0,0.0,704.460096555719,0.7972,561.5955889742193,3.986,0.0,561.5955889742193,561.60元,0.0,704.460096555719
2025-02-13T07:30:00,2025-02-13T07:40:00,2025-02-13,45,644.1322812248793,644.1322812248793,0.0,0.0,644.1322812248793,0.7644,492.37471576829773,3.822,0.0,492.37471576829773,492.37元,0.0,644.1322812248793
2025-02-13T07:40:00,2025-02-13T07:50:00,2025-02-13,46,1387.8786863557402,1387.8786863557402,0.0,0.0,1387.8786863557402,0.6899,957.4975057168251,3.4494999999999996,0.0,957.4975057168251,957.50元,0.0,1387.8786863557402
2025-02-13T07:50:00,2025-02-13T08:00:00,2025-02-13,47,640.8016210174255,640.8016210174255,0.0,0.0,640.8016210174255,0.86,551.089394074986,4.3,0.0,551.089394074986,551.09元,0.0,640.8016210174255
2025-02-13T08:00:00,2025-02-13T08:10:00,2025-02-13,48,116.68073776838628,116.68073776838628,0.0,0.0,116.68073776838628,1.1617,135.54801306553435,5.8084999999999996,0.0,135.54801306553435,135.55元,0.0,116.68073776838628
2025-02-13T08:10:00,2025-02-13T08:20:00,2025-02-13,49,119.97170193844806,119.97170193844806,0.0,0.0,119.97170193844806,1.1683,140.16293937468885,5.8415,0.0,140.16293937468885,140.16元,0.0,119.97170193844806
2025-02-13T08:20:00,2025-02-13T08:30:00,2025-02-13,50,26.760109522070252,26.760109522070252,0.0,0.0,26.760109522070252,1.0956,29.318375992380165,5.478,0.0,29.318375992380165,29.32元,0.0,26.760109522070252
2025-02-13T08:30:00,2025-02-13T08:40:00,2025-02-13,51,0.0,0.0,0.0,0.0,0.0,1.0849,0.0,5.4245,0.0,0.0,0.00元,0.0,0.0
2025-02-13T08:40:00,2025-02-13T08:50:00,2025-02-13,52,0.0,0.0,0.0,0.0,0.0,1.061,0.0,5.305,0.0,0.0,0.00元,0.0,0.0
2025-02-13T08:50:00,2025-02-13T09:00:00,2025-02-13,53,0.0,0.0,0.0,0.0,0.0,1.043,0.0,5.215,0.0,0.0,0.00元,0.0,0.0
2025-02-13T09:00:00,2025-02-13T09:10:00,2025-02-13,54,0.0,0.0,0.0,0.0,0.0,1.036,0.0,5.18,0.0,0.0,0.00元,0.0,0.0
2025-02-13T09:10:00,2025-02-13T09:20:00,2025-02-13,55,0.0,0.0,0.0,0.0,0.0,1.0147,0.0,5.073499999999999,0.0,0.0,0.00元,0.0,0.0
2025-02-13T09:20:00,2025-02-13T09:30:00,2025-02-13,56,0.0,0.0,0.0,0.0,0.0,0.9922,0.0,4.961,0.0,0.0,0.00元,0.0,0.0
2025-02-13T09:30:00,2025-02-13T09:40:00,2025-02-13,57,0.0,0.0,0.0,0.0,0.0,0.97,0.0,4.85,0.0,0.0,0.00元,0.0,0.0
2025-02-13T09:40:00,2025-02-13T09:50:00,2025-02-13,58,0.0,0.0,0.0,0.0,0.0,0.9422,0.0,4.711,0.0,0.0,0.00元,0.0,0.0
2025-02-13T09:50:00,2025-02-13T10:00:00,2025-02-13,59,0.0,0.0,0.0,0.0,0.0,0.9569,0.0,4.7844999999999995,0.0,0.0,0.00元,0.0,0.0
2025-02-13T10:00:00,2025-02-13T10:10:00,2025-02-13,60,0.0,0.0,0.0,0.0,0.0,0.9977,0.0,4.9885,0.0,0.0,0.00元,0.0,0.0
2025-02-13T10:10:00,2025-02-13T10:20:00,2025-02-13,61,0.0,0.0,0.0,0.0,0.0,0.9919,0.0,4.9595,0.0,0.0,0.00元,0.0,0.0
2025-02-13T10:20:00,2025-02-13T10:30:00,2025-02-13,62,0.0,0.0,0.0,0.0,0.0,0.9588,0.0,4.794,0.0,0.0,0.00元,0.0,0.0
2025-02-13T10:30:00,2025-02-13T10:40:00,2025-02-13,63,0.0,0.0,0.0,0.0,0.0,0.9549,0.0,4.7745,0.0,0.0,0.00元,0.0,0.0
2025-02-13T10:40:00,2025-02-13T10:50:00,2025-02-13,64,0.0,0.0,0.0,0.0,0.0,0.9839,0.0,4.9195,0.0,0.0,0.00元,0.0,0.0
2025-02-13T10:50:00,2025-02-13T11:00:00,2025-02-13,65,75.10004559157323,75.10004559157323,0.0,0.0,75.10004559157323,0.799,60.00493642766702,3.995,0.0,60.00493642766702,60.00元,0.0,75.10004559157323
2025-02-13T11:00:00,2025-02-13T11:10:00,2025-02-13,66,886.8873329219033,886.8873329219033,0.0,0.0,886.8873329219033,0.5025,445.66088479325634,2.5124999999999997,0.0,445.66088479325634,445.66元,0.0,886.8873329219033
2025-02-13T11:10:00,2025-02-13T11:20:00,2025-02-13,67,920.7433913538199,920.7433913538199,0.0,0.0,920.7433913538199,0.4662,429.25056904915084,2.331,0.0,429.25056904915084,429.25元,0.0,920.7433913538199
2025-02-13T11:20:00,2025-02-13T11:30:00,2025-02-13,68,878.2723482030361,878.2723482030361,0.0,0.0,878.2723482030361,0.5007,439.7509647452602,2.5035000000000003,0.0,439.7509647452602,439.75元,0.0,878.2723482030361
2025-02-13T11:30:00,2025-02-13T11:40:00,2025-02-13,69,823.4628442609134,823.4628442609134,0.0,0.0,823.4628442609134,0.4827,397.4855149247429,2.4135,0.0,397.4855149247429,397.49元,0.0,823.4628442609134
2025-02-13T11:40:00,2025-02-13T11:50:00,2025-02-13,70,844.5234549331809,844.5234549331809,0.0,0.0,844.5234549331809,0.4785,404.10447318552707,2.3925,0.0,404.10447318552707,404.10元,0.0,844.5234549331809
2025-02-13T11:50:00,2025-02-13T12:00:00,2025-02-13,71,827.7760815717012,827.7760815717012,0.0,0.0,827.7760815717012,0.4662,385.9092092287271,2.331,0.0,385.9092092287271,385.91元,0.0,827.7760815717012
2025-02-13T12:00:00,2025-02-13T12:10:00,2025-02-13,72,765.2955719410514,765.2955719410514,0.0,0.0,765.2955719410514,0.4432,339.17899748427396,2.2159999999999997,0.0,339.17899748427396,339.18元,0.0,765.2955719410514
2025-02-13T12:10:00,2025-02-13T12:20:00,2025-02-13,73,767.4654073520275,767.4654073520275,0.0,0.0,767.4654073520275,0.4411,338.5289911829793,2.2055,0.0,338.5289911829793,338.53元,0.0,767.4654073520275
2025-02-13T12:20:00,2025-02-13T12:30:00,2025-02-13,74,790.096801819219,790.096801819219,0.0,0.0,790.096801819219,0.4551,359.57305450792654,2.2755,0.0,359.57305450792654,359.57元,0.0,790.096801819219
2025-02-13T12:30:00,2025-02-13T12:40:00,2025-02-13,75,784.6169002664504,784.6169002664504,0.0,0.0,784.6169002664504,0.4463,350.17452258891683,2.2315,0.0,350.17452258891683,350.17元,0.0,784.6169002664504
2025-02-13T12:40:00,2025-02-13T12:50:00,2025-02-13,76,756.1635800657974,756.1635800657974,0.0,0.0,756.1635800657974,0.4113,311.01008048106246,2.0564999999999998,0.0,311.01008048106246,311.01元,0.0,756.1635800657974
2025-02-13T12:50:00,2025-02-13T13:00:00,2025-02-13,77,0.0,0.0,0.0,0.0,0.0,0.5682,0.0,2.841,0.0,0.0,0.00元,0.0,0.0
2025-02-13T13:00:00,2025-02-13T13:10:00,2025-02-13,78,7.749968495670373,7.749968495670373,0.0,0.0,7.749968495670373,0.8279,6.416198917565501,4.1395,0.0,6.416198917565501,6.42元,0.0,7.749968495670373
2025-02-13T13:10:00,2025-02-13T13:20:00,2025-02-13,79,39.35958296601848,39.35958296601848,0.0,0.0,39.35958296601848,0.8636,33.99093584945356,4.3180000000000005,0.0,33.99093584945356,33.99元,0.0,39.35958296601848
2025-02-13T13:20:00,2025-02-13T13:30:00,2025-02-13,80,47.75231640489801,47.75231640489801,0.0,0.0,47.75231640489801,0.8416,40.18834948636216,4.208,0.0,40.18834948636216,40.19元,0.0,47.75231640489801
2025-02-13T13:30:00,2025-02-13T13:40:00,2025-02-13,81,64.47041616177944,64.47041616177944,0.0,0.0,64.47041616177944,0.8618,55.56060464822152,4.309,0.0,55.56060464822152,55.56元,0.0,64.47041616177944
2025-02-13T13:40:00,2025-02-13T13:50:00,2025-02-13,82,105.6100175827404,105.6100175827404,0.0,0.0,105.6100175827404,0.8623,91.06751816159704,4.3115,0.0,91.06751816159704,91.07元,0.0,105.6100175827404
2025-02-13T13:50:00,2025-02-13T14:00:00,2025-02-13,83,0.0,0.0,0.0,0.0,0.0,0.9026,0.0,4.513,0.0,0.0,0.00元,0.0,0.0
2025-02-13T14:00:00,2025-02-13T14:10:00,2025-02-13,84,0.0,0.0,0.0,0.0,0.0,0.9754,0.0,4.877000000000001,0.0,0.0,0.00元,0.0,0.0
2025-02-13T14:10:00,2025-02-13T14:20:00,2025-02-13,85,0.0,0.0,0.0,0.0,0.0,1.0002,0.0,5.0009999999999994,0.0,0.0,0.00元,0.0,0.0
2025-02-13T14:20:00,2025-02-13T14:30:00,2025-02-13,86,0.0,0.0,0.0,0.0,0.0,0.9978,0.0,4.989,0.0,0.0,0.00元,0.0,0.0
2025-02-13T14:30:00,2025-02-13T14:40:00,2025-02-13,87,0.0,0.0,0.0,0.0,0.0,1.0271,0.0,5.1354999999999995,0.0,0.0,0.00元,0.0,0.0
2025-02-13T14:40:00,2025-02-13T14:50:00,2025-02-13,88,0.0,0.0,0.0,0.0,0.0,1.0906,0.0,5.453,0.0,0.0,0.00元,0.0,0.0
2025-02-13T14:50:00,2025-02-13T15:00:00,2025-02-13,89,0.0,0.0,0.0,0.0,0.0,0.9376,0.0,4.688,0.0,0.0,0.00元,0.0,0.0
2025-02-13T15:00:00,2025-02-13T15:10:00,2025-02-13,90,1216.634514904112,1216.634514904112,0.0,0.0,1216.634514904112,0.6694,814.4151442768125,3.347,0.0,814.4151442768125,814.42元,0.0,1216.634514904112
2025-02-13T15:10:00,2025-02-13T15:20:00,2025-02-13,91,1254.9340097442218,1254.9340097442218,0.0,0.0,1254.9340097442218,0.66,828.2564464311864,3.3000000000000003,0.0,828.2564464311864,828.26元,0.0,1254.9340097442218
2025-02-13T15:20:00,2025-02-13T15:30:00,2025-02-13,92,701.455577399324,701.455577399324,0.0,0.0,701.455577399324,0.7217,506.2404902090922,3.6085000000000003,0.0,506.2404902090922,506.24元,0.0,701.455577399324
2025-02-13T15:30:00,2025-02-13T15:40:00,2025-02-13,93,475.5117573650747,475.5117573650747,0.0,0.0,475.5117573650747,0.7308,347.5039922823966,3.654,0.0,347.5039922823966,347.50元,0.0,475.5117573650747
2025-02-13T15:40:00,2025-02-13T15:50:00,2025-02-13,94,531.8767650226073,531.8767650226073,0.0,0.0,531.8767650226073,0.7534,400.7159547680323,3.767,0.0,400.7159547680323,400.72元,0.0,531.8767650226073
2025-02-13T15:50:00,2025-02-13T16:00:00,2025-02-13,95,592.9005547520953,592.9005547520953,0.0,0.0,592.9005547520953,0.7823,463.8261039825642,3.9115,0.0,463.8261039825642,463.83元,0.0,592.9005547520953
2025-02-13T16:00:00,2025-02-13T16:10:00,2025-02-13,96,650.4384235470695,650.4384235470695,0.0,0.0,650.4384235470695,0.8055,523.9281501671645,4.0275,0.0,523.9281501671645,523.93元,0.0,650.4384235470695
2025-02-13T16:10:00,2025-02-13T16:20:00,2025-02-13,97,718.1724103571958,718.1724103571958,0.0,0.0,718.1724103571958,0.8271,594.0004006064365,4.1354999999999995,0.0,594.0004006064365,594.00元,0.0,718.1724103571958
2025-02-13T16:20:00,2025-02-13T16:30:00,2025-02-13,98,766.8511112026536,766.8511112026536,0.0,0.0,766.8511112026536,0.8519,653.2804616335405,4.2595,0.0,653.2804616335405,653.28元,0.0,766.8511112026536
2025-02-13T16:30:00,2025-02-13T16:40:00,2025-02-13,99,799.4150596457865,799.4150596457865,0.0,0.0,799.4150596457865,0.8791,702.7657789346109,4.3955,0.0,702.7657789346109,702.77元,0.0,799.4150596457865
2025-02-13T16:40:00,2025-02-13T16:50:00,2025-02-13,100,849.7291102390665,849.7291102390665,0.0,0.0,849.7291102390665,0.9024,766.7955490797335,4.512,0.0,766.7955490797335,766.80元,0.0,849.7291102390665
2025-02-13T16:50:00,2025-02-13T17:00:00,2025-02-13,101,902.9851735207969,902.9851735207969,0.0,0.0,902.9851735207969,0.9163,827.4053144971062,4.5815,0.0,827.4053144971062,827.41元,0.0,902.9851735207969
2025-02-13T17:00:00,2025-02-13T17:10:00,2025-02-13,102,949.5475229156992,949.5475229156992,0.0,0.0,949.5475229156992,0.9264,879.6608252291038,4.632,0.0,879.6608252291038,879.66元,0.0,949.5475229156992
2025-02-13T17:10:00,2025-02-13T17:20:00,2025-02-13,103,992.763064968943,992.763064968943,0.0,0.0,992.763064968943,0.9462,939.3524120736139,4.731,0.0,939.3524120736139,939.35元,0.0,992.763064968943
2025-02-13T17:20:00,2025-02-13T17:30:00,2025-02-13,104,1018.0345211279079,1018.0345211279079,0.0,0.0,1018.0345211279079,0.9742,991.7692304828078,4.8709999999999996,0.0,991.7692304828078,991.77元,0.0,1018.0345211279079
2025-02-13T17:30:00,2025-02-13T17:40:00,2025-02-13,105,1037.718790119294,1037.718790119294,0.0,0.0,1037.718790119294,0.9862,1023.3982708156477,4.931,0.0,1023.3982708156477,1023.40元,0.0,1037.718790119294
2025-02-13T17:40:00,2025-02-13T17:50:00,2025-02-13,106,1054.791089373953,1054.791089373953,0.0,0.0,1054.791089373953,0.976,1029.476103228978,4.88,0.0,1029.476103228978,1029.48元,0.0,1054.791089373953
2025-02-13T17:50:00,2025-02-13T18:00:00,2025-02-13,107,925.0330733565876,925.0330733565876,0.0,0.0,925.0330733565876,1.0742,993.6705273996464,5.371,0.0,993.6705273996464,993.67元,0.0,925.0330733565876
2025-02-13T18:00:00,2025-02-13T18:10:00,2025-02-13,108,724.5176232050696,724.5176232050696,0.0,0.0,724.5176232050696,1.2313,892.0985494524023,6.1565,0.0,892.0985494524023,892.10元,0.0,724.5176232050696
2025-02-13T18:10:00,2025-02-13T18:20:00,2025-02-13,109,700.5594139889077,700.5594139889077,0.0,0.0,700.5594139889077,1.2561,879.972679911467,6.2805,0.0,879.972679911467,879.97元,0.0,700.5594139889077
2025-02-13T18:20:00,2025-02-13T18:30:00,2025-02-13,110,731.3282300630426,731.3282300630426,0.0,0.0,731.3282300630426,1.2447,910.2842479594691,6.2235,0.0,910.2842479594691,910.28元,0.0,731.3282300630426
2025-02-13T18:30:00,2025-02-13T18:40:00,2025-02-13,111,721.913508874119,721.913508874119,0.0,0.0,721.913508874119,1.2545,905.6404968825822,6.2725,0.0,905.6404968825822,905.64元,0.0,721.913508874119
2025-02-13T18:40:00,2025-02-13T18:50:00,2025-02-13,112,702.1254340525588,702.1254340525588,0.0,0.0,702.1254340525588,1.2522,879.2014685206142,6.261,0.0,879.2014685206142,879.20元,0.0,702.1254340525588
2025-02-13T18:50:00,2025-02-13T19:00:00,2025-02-13,113,45.37976650848816,45.37976650848816,0.0,0.0,45.37976650848816,1.2881,58.4536772395836,6.4405,0.0,58.4536772395836,58.45元,0.0,45.37976650848816
2025-02-13T19:00:00,2025-02-13T19:10:00,2025-02-13,114,31.33333379274268,31.33333379274268,0.0,0.0,31.33333379274268,1.3466,42.19346728530729,6.7330000000000005,0.0,42.19346728530729,42.19元,0.0,31.33333379274268
2025-02-13T19:10:00,2025-02-13T19:20:00,2025-02-13,115,20.814994948021194,20.814994948021194,0.0,0.0,20.814994948021194,1.3523,28.148117668209064,6.7615,0.0,28.148117668209064,28.15元,0.0,20.814994948021194
2025-02-13T19:20:00,2025-02-13T19:30:00,2025-02-13,116,6.167504700326049,6.167504700326049,0.0,0.0,6.167504700326049,1.3445,8.292210069588373,6.7225,0.0,8.292210069588373,8.29元,0.0,6.167504700326049
2025-02-13T19:30:00,2025-02-13T19:40:00,2025-02-13,117,0.0,0.0,0.0,0.0,0.0,1.3483,0.0,6.7415,0.0,0.0,0.00元,0.0,0.0
2025-02-13T19:40:00,2025-02-13T19:50:00,2025-02-13,118,0.841901906761791,0.841901906761791,0.0,0.0,0.841901906761791,1.349,1.135725672221656,6.745,0.0,1.135725672221656,1.14元,0.0,0.841901906761791
2025-02-13T19:50:00,2025-02-13T20:00:00,2025-02-13,119,0.0,0.0,0.0,0.0,0.0,1.3473,0.0,6.7364999999999995,0.0,0.0,0.00元,0.0,0.0
2025-02-13T20:00:00,2025-02-13T20:10:00,2025-02-13,120,0.0,0.0,0.0,0.0,0.0,1.3482,0.0,6.7410000000000005,0.0,0.0,0.00元,0.0,0.0
2025-02-13T20:10:00,2025-02-13T20:20:00,2025-02-13,121,0.0,0.0,0.0,0.0,0.0,1.3513,0.0,6.7565,0.0,0.0,0.00元,0.0,0.0
2025-02-13T20:20:00,2025-02-13T20:30:00,2025-02-13,122,16.88606263590873,16.88606263590873,0.0,0.0,16.88606263590873,1.34,22.627323932117697,6.7,0.0,22.627323932117697,22.63元,0.0,16.88606263590873
2025-02-13T20:30:00,2025-02-13T20:40:00,2025-02-13,123,19.116276997934392,19.116276997934392,0.0,0.0,19.116276997934392,1.3489,25.7859460425137,6.7445,0.0,25.7859460425137,25.79元,0.0,19.116276997934392
2025-02-13T20:40:00,2025-02-13T20:50:00,2025-02-13,124,30.35217570799921,30.35217570799921,0.0,0.0,30.35217570799921,1.3952,42.3473555478005,6.976,0.0,42.3473555478005,42.35元,0.0,30.35217570799921
2025-02-13T20:50:00,2025-02-13T21:00:00,2025-02-13,125,723.8558690725268,723.8558690725268,0.0,0.0,723.8558690725268,1.2226,884.9861855280712,6.1129999999999995,0.0,884.9861855280712,884.99元,0.0,723.8558690725268
2025-02-13T21:00:00,2025-02-13T21:10:00,2025-02-13,126,728.7224449420495,728.7224449420495,0.0,0.0,728.7224449420495,0.9332,680.0437856199206,4.666,0.0,680.0437856199206,680.04元,0.0,728.7224449420495
2025-02-13T21:10:00,2025-02-13T21:20:00,2025-02-13,127,751.5637517132316,751.5637517132316,0.0,0.0,751.5637517132316,0.9068,681.5180100535584,4.534000000000001,0.0,681.5180100535584,681.52元,0.0,751.5637517132316
2025-02-13T21:20:00,2025-02-13T21:30:00,2025-02-13,128,736.4234013711971,736.4234013711971,0.0,0.0,736.4234013711971,0.9371,690.1023694249488,4.6855,0.0,690.1023694249488,690.10元,0.0,736.4234013711971
2025-02-13T21:30:00,2025-02-13T21:40:00,2025-02-13,129,723.0546370918158,723.0546370918158,0.0,0.0,723.0546370918158,0.9371,677.5745004187406,4.6855,0.0,677.5745004187406,677.57元,0.0,723.0546370918158
2025-02-13T21:40:00,2025-02-13T21:50:00,2025-02-13,130,736.6276842722908,736.6276842722908,0.0,0.0,736.6276842722908,0.9871,727.1251871451783,4.9355,0.0,727.1251871451783,727.13元,0.0,736.6276842722908
2025-02-13T21:50:00,2025-02-13T22:00:00,2025-02-13,131,682.7812292666206,682.7812292666206,0.0,0.0,682.7812292666206,0.7764,530.1113464026042,3.8819999999999997,0.0,530.1113464026042,530.11元,0.0,682.7812292666206
2025-02-13T22:00:00,2025-02-13T22:10:00,2025-02-13,132,1405.3002377346525,1405.3002377346525,0.0,0.0,1405.3002377346525,0.4209,591.4908700625152,2.1045,0.0,591.4908700625152,591.49元,42.78523774465247,1362.51499999
2025-02-13T22:10:00,2025-02-13T22:20:00,2025-02-13,133,1385.225605645866,1385.225605645866,0.0,0.0,1385.225605645866,0.3859,534.5585612187397,1.9295,0.0,534.5585612187397,534.56元,37.39973898919924,1347.8258666566667
2025-02-13T22:20:00,2025-02-13T22:30:00,2025-02-13,134,562.6126895797521,562.6126895797521,0.0,0.0,562.6126895797521,0.4368,245.74922280843572,2.184,0.0,245.74922280843572,245.75元,0.0,562.6126895797521
2025-02-13T22:30:00,2025-02-13T22:40:00,2025-02-13,135,1393.462216597467,1393.462216597467,0.0,0.0,1393.462216597467,0.4198,584.9754385276167,2.099,0.0,584.9754385276167,584.98元,6.8222166074669905,1386.63999999
2025-02-13T22:40:00,2025-02-13T22:50:00,2025-02-13,136,1408.998794651182,1408.998794651182,0.0,0.0,1408.998794651182,0.4186,589.8068954409848,2.093,0.0,589.8068954409848,589.81元,0.6047113278485688,1408.3940833233335
2025-02-13T22:50:00,2025-02-13T23:00:00,2025-02-13,137,1406.581830186105,1406.581830186105,0.0,0.0,1406.581830186105,0.4241,596.5313541819271,2.1205,0.0,596.5313541819271,596.53元,0.0,1406.581830186105
2025-02-13T23:00:00,2025-02-13T23:10:00,2025-02-13,138,1391.0140167875984,1391.0140167875984,0.0,0.0,1391.0140167875984,0.4237,589.3726389129055,2.1185,0.0,589.3726389129055,589.37元,7.664016797598371,1383.34999999
2025-02-13T23:10:00,2025-02-13T23:20:00,2025-02-13,139,569.8678795490434,569.8678795490434,0.0,0.0,569.8678795490434,0.4248,242.07987523243366,2.124,0.0,242.07987523243366,242.08元,0.0,569.8678795490434
2025-02-13T23:20:00,2025-02-13T23:30:00,2025-02-13,140,1401.7135857010262,1401.7135857010262,0.0,0.0,1401.7135857010262,0.424,594.3265603372352,2.12,0.0,594.3265603372352,594.33元,14.953752377692801,1386.7598333233334
2025-02-13T23:30:00,2025-02-13T23:40:00,2025-02-13,141,1396.2393359612706,1396.2393359612706,0.0,0.0,1396.2393359612706,0.422,589.2129997756562,2.11,0.0,589.2129997756562,589.21元,0.0,1396.2393359612706
2025-02-13T23:40:00,2025-02-13T23:50:00,2025-02-13,142,1426.8006802629936,1426.8006802629936,0.0,0.0,1426.8006802629936,0.424,604.9634884315093,2.12,0.0,604.9634884315093,604.96元,12.586130272993607,1414.21454999
2025-02-13T23:50:00,2025-02-14T00:00:00,2025-02-13,143,539.3035360869007,539.3035360869007,0.0,0.0,539.3035360869007,0.4271,230.3365402627153,2.1355,0.0,230.3365402627153,230.34元,0.0,539.3035360869007
2025-02-14T00:00:00,2025-02-14T00:10:00,2025-02-13,144,414.89396666666664,414.89396666666664,0.0,0.0,414.89396666666664,0.4276,177.40866014666665,2.138,0.0,177.40866014666665,177.41元,0.0,414.89396666666664
2025-02-14T00:10:00,2025-02-14T00:20:00,2025-02-14,1,965.6978317723211,965.6978317723211,0.0,0.0,965.6978317723211,0.4248,410.228438936882,2.124,0.0,410.228438936882,410.23元,0.0,965.6978317723211
2025-02-14T00:20:00,2025-02-14T00:30:00,2025-02-14,2,1257.9602594032358,1257.9602594032358,0.0,0.0,1257.9602594032358,0.4245,534.0041301166735,2.1225,0.0,534.0041301166735,534.00元,7.22575941323577,1250.7344999900001
2025-02-14T00:30:00,2025-02-14T00:40:00,2025-02-14,3,449.36364732193505,449.36364732193505,0.0,0.0,449.36364732193505,0.4269,191.83334104173406,2.1345,0.0,191.83334104173406,191.83元,0.0,449.36364732193505
2025-02-14T00:40:00,2025-02-14T00:50:00,2025-02-14,4,428.13092912911134,428.13092912911134,0.0,0.0,428.13092912911134,0.4272,182.89753292395636,2.136,0.0,182.89753292395636,182.90元,0.0,428.13092912911134
2025-02-14T00:50:00,2025-02-14T01:00:00,2025-02-14,5,406.29578123989455,406.29578123989455,0.0,0.0,406.29578123989455,0.4271,173.52892816755895,2.1355,0.0,173.52892816755895,173.53元,0.0,406.29578123989455
2025-02-14T01:00:00,2025-02-14T01:10:00,2025-02-14,6,405.8017766062056,405.8017766062056,0.0,0.0,405.8017766062056,0.4285,173.8860612757591,2.1425,0.0,173.8860612757591,173.89元,0.0,405.8017766062056
2025-02-14T01:10:00,2025-02-14T01:20:00,2025-02-14,7,410.47752814496664,410.47752814496664,0.0,0.0,410.47752814496664,0.4311,176.95686238329512,2.1555,0.0,176.95686238329512,176.96元,0.0,410.47752814496664
2025-02-14T01:20:00,2025-02-14T01:30:00,2025-02-14,8,425.5680546637118,425.5680546637118,0.0,0.0,425.5680546637118,0.4302,183.07937711632883,2.1510000000000002,0.0,183.07937711632883,183.08元,0.0,425.5680546637118
2025-02-14T01:30:00,2025-02-14T01:40:00,2025-02-14,9,447.717593450336,447.717593450336,0.0,0.0,447.717593450336,0.4279,191.57835823739876,2.1395,0.0,191.57835823739876,191.58元,0.0,447.717593450336
2025-02-14T01:40:00,2025-02-14T01:50:00,2025-02-14,10,460.7401595270523,460.7401595270523,0.0,0.0,460.7401595270523,0.4312,198.67115678806496,2.156,0.0,198.67115678806496,198.67元,0.0,460.7401595270523
2025-02-14T01:50:00,2025-02-14T02:00:00,2025-02-14,11,455.8082807352908,455.8082807352908,0.0,0.0,455.8082807352908,0.4333,197.5017280426015,2.1665,0.0,197.5017280426015,197.50元,0.0,455.8082807352908
2025-02-14T02:00:00,2025-02-14T02:10:00,2025-02-14,12,447.525321151606,447.525321151606,0.0,0.0,447.525321151606,0.4311,192.92816594845735,2.1555,0.0,192.92816594845735,192.93元,0.0,447.525321151606
2025-02-14T02:10:00,2025-02-14T02:20:00,2025-02-14,13,461.17792700132054,461.17792700132054,0.0,0.0,461.17792700132054,0.4293,197.9836840616669,2.1465,0.0,197.9836840616669,197.98元,0.0,461.17792700132054
2025-02-14T02:20:00,2025-02-14T02:30:00,2025-02-14,14,479.62569090330277,479.62569090330277,0.0,0.0,479.62569090330277,0.4324,207.39014874658812,2.162,0.0,207.39014874658812,207.39元,0.0,479.62569090330277
2025-02-14T02:30:00,2025-02-14T02:40:00,2025-02-14,15,487.85218861260523,487.85218861260523,0.0,0.0,487.85218861260523,0.4367,213.0450507671247,2.1835,0.0,213.0450507671247,213.05元,0.0,487.85218861260523
2025-02-14T02:40:00,2025-02-14T02:50:00,2025-02-14,16,486.0253332610208,486.0253332610208,0.0,0.0,486.0253332610208,0.4348,211.32381490189186,2.174,0.0,211.32381490189186,211.32元,0.0,486.0253332610208
2025-02-14T02:50:00,2025-02-14T03:00:00,2025-02-14,17,482.8774612622812,482.8774612622812,0.0,0.0,482.8774612622812,0.4335,209.3273794571989,2.1675,0.0,209.3273794571989,209.33元,0.0,482.8774612622812
2025-02-14T03:00:00,2025-02-14T03:10:00,2025-02-14,18,482.1492832152874,482.1492832152874,0.0,0.0,482.1492832152874,0.4357,210.0724426969007,2.1784999999999997,0.0,210.0724426969007,210.07元,0.0,482.1492832152874
2025-02-14T03:10:00,2025-02-14T03:20:00,2025-02-14,19,483.6713214720919,483.6713214720919,0.0,0.0,483.6713214720919,0.4374,211.55783601189302,2.1870000000000003,0.0,211.55783601189302,211.56元,0.0,483.6713214720919
2025-02-14T03:20:00,2025-02-14T03:30:00,2025-02-14,20,498.5098335373513,498.5098335373513,0.0,0.0,498.5098335373513,0.4371,217.89864823917625,2.1854999999999998,0.0,217.89864823917625,217.90元,0.0,498.5098335373513
2025-02-14T03:30:00,2025-02-14T03:40:00,2025-02-14,21,515.9424021326339,515.9424021326339,0.0,0.0,515.9424021326339,0.4356,224.7445103689753,2.178,0.0,224.7445103689753,224.74元,0.0,515.9424021326339
2025-02-14T03:40:00,2025-02-14T03:50:00,2025-02-14,22,509.716867758967,509.716867758967,0.0,0.0,509.716867758967,0.4353,221.87975253547833,2.1765,0.0,221.87975253547833,221.88元,0.0,509.716867758967
2025-02-14T03:50:00,2025-02-14T04:00:00,2025-02-14,23,490.78683459100256,490.78683459100256,0.0,0.0,490.78683459100256,0.436,213.98305988167712,2.18,0.0,213.98305988167712,213.98元,0.0,490.78683459100256
2025-02-14T04:00:00,2025-02-14T04:10:00,2025-02-14,24,493.9463188695171,493.9463188695171,0.0,0.0,493.9463188695171,0.4378,216.2496984010746,2.189,0.0,216.2496984010746,216.25元,0.0,493.9463188695171
2025-02-14T04:10:00,2025-02-14T04:20:00,2025-02-14,25,539.2305072922903,539.2305072922903,0.0,0.0,539.2305072922903,0.4401,237.31534625933696,2.2005,0.0,237.31534625933696,237.32元,0.0,539.2305072922903
